StreetID,hblock,streetName,PseudoJunctionCount,pseudoJunctionID1,pseudoJunctionID2,adjustJunctionID1,adjustJunctionID2,adjustStreetID1,adjustStreetID2,streetType,PropertyCount,Avg_CURRENT_LAND_VALUE,SD_CURRENT_LAND_VALUE,Avg_CURRENT_IMPROVEMENT_VALUE,SD_CURRENT_IMPROVEMENT_VALUE,Avg_ASSESSMENT_YEAR,SD_ASSESSMENT_YEAR,Avg_PREVIOUS_LAND_VALUE,SD_PREVIOUS_LAND_VALUE,Avg_PREVIOUS_IMPROVEMENT_VALUE,SD_PREVIOUS_IMPROVEMENT_VALUE,Avg_YEAR_BUILT,SD_YEAR_BUILT,Avg_BIG_IMPROVEMENT_YEAR,SD_BIG_IMPROVEMENT_YEAR,Avg_ALL24,Avg_ALL8_9,Avg_ALL10_16,Avg_ALL17_18,Shape_Length,Landuse,latitude,longitude
10381,800 DAVIE ST,DAVIE ST,0,0,0,2165,2213,,, Arterial,175.0,431436.7816,1888128.006,245111.4943,1086655.003,2013.0,0.0,412051.1494,1704583.745,238646.5517,980766.6816,2005.33908,5.083689351,2005.33908,5.083689351,,,,,99.30409102,"S200, S200, S230, S235, S235, S235, S235, S235, ",49.277748,-123.127112
10382,800 DENMAN ST,DENMAN ST,0,0,0,1812,1853,,, Arterial,8.0,7145142.857,8244728.041,5556142.857,6615570.155,2013.0,0.0,6653714.286,7889335.369,5547142.857,6628433.712,1962.857143,23.82175876,1964.142857,23.3125758,,,,,109.9161125,"S200, S200, S200, S200, S200, S200, S230, S230, S400, ",49.291481,-123.135453
10383,800 DRAKE ST,DRAKE ST,0,0,0,2099,2140,,, Arterial,53.0,380520.8333,428444.8866,198008.3333,140233.539,2013.0,0.0,342895.8333,391754.8213,228741.6667,184386.1395,1988.433962,13.38987768,1988.54717,13.07164582,4128.25,577.0,1684.5,685.5,99.34010711,"S130, S135, S200, S200, S200, S235, S235, S235, U100, U100, U100, ",49.27668,-123.128705
10384,800 DUNLEVY AV,DUNLEVY AV,0,0,0,3471,3473,,, Residential,7.0,499428.5714,180840.498,96442.85714,49169.464,2013.0,0.0,481000.0,156358.5623,103542.8571,54676.86461,1950.0,44.44472222,1978.571429,16.42008062,256.5416667,24.04166667,115.1666667,45.25,100.4146332,"R100, S110, S110, S110, S135, S200, S230, S300, U100, ",49.276779,-123.095569
10385,800 DUNSMUIR ST,DUNSMUIR ST,0,0,0,2562,2605,,, Arterial,3.0,11459000.0,3055051.063,27472333.33,6566262.966,2013.0,0.0,11459000.0,3055051.063,24263333.33,6178167.231,1981.333333,8.386497084,1981.333333,8.386497084,16979.78571,1758.714286,7198.714286,2539.214286,99.28705138,"S200, S200, S200, S200, S200, S200, S200, S200, ",49.283676,-123.116511
10386,800 DURWARD AV,DURWARD AV,0,0,0,3756,3829,,, Residential,11.0,721000.0,0.0,183781.8182,150577.1086,2013.0,0.0,692000.0,0.0,133963.6364,116032.9546,1959.454545,35.46086191,1981.909091,20.41790658,,,,,140.4995952,"R100, S110, S110, S110, S110, ",49.240845,-123.087954
10387,800 E 10TH AV,E 10TH AV,0,0,0,3800,3876,,, Residential,31.0,697137.931,173514.6606,147924.1379,84574.19251,2013.0,0.0,653896.5517,149694.2944,156641.3793,92520.80661,1959.344828,38.4385185,1980.655172,16.10518076,879.5,138.25,288.75,177.75,140.8588553,"S110, S110, S110, S110, S110, S110, ",49.261513,-123.087211
10388,800 E 11TH AV,E 11TH AV,0,0,0,3798,3874,,, Residential,22.0,832272.7273,134298.9493,145354.5455,101926.9333,2013.0,0.0,767318.1818,128177.8476,133640.9091,92927.68135,1918.318182,19.88631107,1965.0,22.57685287,185.3333333,27.83333333,72.16666667,33.83333333,141.1300459,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.260607,-123.087229
10389,800 E 12TH AV,E 12TH AV,0,0,0,3796,3872,,, Secondary Arterial,25.0,614280.0,167713.1778,250384.0,650546.6955,2013.0,0.0,594000.0,164702.2566,255108.0,660376.3649,1938.916667,36.31015748,1973.458333,13.61258742,14923.85714,2003.785714,6277.0,2212.428571,140.8106139,"S110, S110, S110, S110, S110, S110, ",49.259708,-123.08724
10390,800 E 13TH AV,E 13TH AV,0,0,0,3795,3870,,, Residential,26.0,758384.6154,229675.7849,138600.0,76681.71099,2013.0,0.0,715000.0,227485.9117,147207.6923,89663.62885,1948.269231,39.83019728,1977.923077,16.85923623,,,,,140.8087938,"S110, S110, S110, S110, S110, S110, S400, ",49.258797,-123.087248
10391,800 E 14TH AV,E 14TH AV,0,0,0,3793,3867,,, Residential,27.0,764615.3846,97950.22284,133192.3077,79313.64031,2013.0,0.0,727884.6154,91259.77292,133084.6154,79400.36117,1926.076923,29.20537358,1972.038462,17.28694483,,,,,142.0529589,"S110, S110, S110, S110, S110, S110, S400, ",49.258364,-123.097649
10392,800 E 15TH AV,E 15TH AV,0,0,0,3787,3797,,, Residential,1.0,805000.0,,134000.0,,2013.0,,764000.0,,135000.0,,1912.0,,1979.0,,,,,,17.14619913,"S110, S110, S110, S110, S131, ",49.257071,-123.087315
10393,800 E 15TH AV,E 15TH AV,0,0,0,3797,3861,,, Residential,22.0,687380.9524,130153.1698,142442.8571,85132.99344,2013.0,0.0,648380.9524,120954.3204,152109.5238,90744.96628,1950.714286,41.71707427,1980.047619,16.96901939,,,,,123.7706564,"S110, S110, S110, S110, S110, S110, S131, ",49.257071,-123.087315
10394,800 E 16TH AV,E 16TH AV,0,0,0,3786,3859,,, Residential,17.0,679235.2941,82464.78749,123094.1176,70492.22892,2013.0,0.0,632764.7059,87233.54387,125658.8235,71043.46433,1927.411765,27.66102588,1967.882353,16.37407384,,,,,140.8061866,"S110, S110, S110, S110, S110, S110, S230, S400, ",49.256369,-123.085659
10395,800 E 18TH AV,E 18TH AV,0,0,0,3783,3855,,, Residential,11.0,820272.7273,143913.9263,120590.9091,129004.2748,2013.0,0.0,762181.8182,132572.1073,125027.2727,131546.502,1945.0,30.86745859,1968.272727,23.95450233,,,,,141.2410381,"S110, S110, S110, S110, S200, S200, S230, ",49.254626,-123.08976
10396,800 E 19TH AV,E 19TH AV,0,0,0,3782,3854,,, Residential,17.0,851411.7647,241786.0777,101600.0,62355.58315,2013.0,0.0,787823.5294,227544.8404,102558.8235,61152.98499,1932.823529,26.74704492,1967.882353,20.41715686,,,,,140.6025588,"S110, S110, S110, S110, S110, S110, S400, S400, ",49.253722,-123.089793
10397,800 E 20TH AV,E 20TH AV,0,0,0,3781,3853,,, Residential,20.0,706000.0,101542.8351,108575.0,74393.51185,2013.0,0.0,665800.0,81952.23256,109325.0,72342.22669,1954.75,36.60295501,1977.65,16.97761684,,,,,140.7825978,"S110, S110, S110, S110, S110, S110, ",49.252813,-123.089823
10398,800 E 21ST AV,E 21ST AV,0,0,0,3780,3852,,, Residential,19.0,790473.6842,134403.7733,127652.6316,117098.754,2013.0,0.0,741684.2105,109968.2038,127400.0,114604.8719,1950.894737,31.42697839,1978.210526,14.53187664,,,,,140.8228313,"S110, S110, S110, S110, S110, S110, ",49.251885,-123.08765
10399,800 E 22ND AV,E 22ND AV,0,0,0,3779,3850,,, Residential,17.0,790941.1765,119600.0996,104782.3529,68731.50874,2013.0,0.0,738411.7647,104342.62,92188.23529,55960.87788,1936.235294,26.98270143,1977.0,11.85854123,,,,,140.7874699,"S110, S110, S110, S110, S110, S110, ",49.25098,-123.087699
10400,800 E 23RD AV,E 23RD AV,0,0,0,3778,3845,,, Residential,22.0,706136.3636,115577.348,172031.8182,151775.5372,2013.0,0.0,674136.3636,121047.5292,151572.7273,135754.7059,1954.5,38.05478507,1982.5,15.07994569,,,,,140.7508008,"S110, S110, S110, S110, S110, S110, ",49.25008,-123.087726
10401,800 E 24TH AV,E 24TH AV,0,0,0,3776,3841,,, Residential,14.0,728714.2857,108654.3061,157700.0,102844.4456,2013.0,0.0,677285.7143,100624.5333,159628.5714,98879.41707,1927.0,28.8123905,1972.714286,16.84512516,,,,,140.7535787,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.249142,-123.085924
10402,800 E 26TH AV,E 26TH AV,0,0,0,3774,3844,,, Residential,16.0,796812.5,79839.18733,146618.75,153910.2389,2013.0,0.0,759375.0,76601.02262,144937.5,149265.1103,1939.4375,37.54103311,1979.1875,15.3067251,,,,,145.4916647,"S110, S110, S110, S110, S110, S110, ",49.247546,-123.087791
10403,800 E 27TH AV,E 27TH AV,0,0,0,3772,3840,,, Residential,17.0,769705.8824,24074.79155,248964.7059,229921.0896,2013.0,0.0,739352.9412,23304.88462,204258.8235,204354.8906,1966.294118,35.96658989,1985.352941,16.71803359,,,,,143.7654208,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.246607,-123.090045
10404,800 E 28TH AV,E 28TH AV,0,0,0,3769,3823,,, Residential,8.0,782750.0,91161.94381,75862.5,68709.4075,2013.0,0.0,748500.0,93095.95664,76712.5,71034.30635,1947.375,21.04374695,1967.875,10.84221248,,,,,91.0216761,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.245498,-123.087848
10405,800 E 28TH AV,E 28TH AV,0,0,0,3823,3835,,, Residential,2.0,786500.0,89802.56121,129500.0,50204.58146,2013.0,0.0,754500.0,84145.70696,127750.0,54093.66876,1961.5,24.74873734,1980.0,0.0,,,,,49.95210641,"S110, S110, S110, S110, S110, S110, ",49.245498,-123.087848
10406,800 E 30TH AV,E 30TH AV,0,0,0,3763,3820,,, Residential,7.0,685857.1429,89622.22301,192828.5714,177310.5441,2013.0,0.0,654000.0,85771.01297,127742.8571,103095.8754,1937.571429,39.24222701,1978.857143,18.74769827,,,,,90.82538891,"S110, S110, S110, S110, S110, ",49.243275,-123.087716
10407,800 E 30TH AV,E 30TH AV,0,0,0,3820,3832,,, Residential,3.0,665000.0,74357.24578,100166.6667,67897.59446,2013.0,0.0,637333.3333,70889.58551,92366.66667,53280.98473,1924.333333,20.50203242,1969.666667,6.506407099,,,,,50.03696735,"S110, S110, S110, S110, S110, ",49.243275,-123.087716
10408,800 E 31ST AV,E 31ST AV,0,0,0,3761,3831,,, Residential,20.0,695550.0,53561.05714,94455.0,84753.49069,2013.0,0.0,667300.0,52117.37765,96735.0,83802.94729,1924.2,28.50410866,1975.2,13.2688793,,,,,140.7924054,"S110, S110, S110, S110, S110, S110, ",49.242559,-123.090156
10409,800 E 32ND AV,E 32ND AV,0,0,0,3758,3830,,, Residential,22.0,720545.4545,509.6471914,124318.1818,107237.1632,2013.0,0.0,692000.0,0.0,123022.7273,104051.9007,1938.727273,32.35249577,1974.181818,15.81330472,,,,,140.9956626,"R100, S110, S110, S110, S110, S400, ",49.241693,-123.087936
10410,800 E 33RD AV,E 33RD AV,0,0,0,3754,3816,,, Secondary Arterial,10.0,778700.0,141603.5546,83740.0,59625.63207,2013.0,0.0,728600.0,128886.8582,76050.0,60346.87233,1942.3,21.03462754,1967.6,13.12503968,,,,,83.69859162,"S110, S110, S110, S110, S110, ",49.240284,-123.087951
10411,800 E 33RD AV,E 33RD AV,0,0,0,3827,3851,,, Secondary Arterial,2.0,12116500.0,16356086.96,337000.0,193747.258,2013.0,0.0,11649000.0,15694942.12,318000.0,230516.8107,1986.0,11.3137085,1986.0,11.3137085,,,,,24.54540824,"R100, S110, S110, S110, ",49.240284,-123.087951
10412,800 E 33RD AV,E 33RD AV,0,0,0,3816,3827,,, Secondary Arterial,9.0,691444.4444,167616.4603,62322.22222,82088.68341,2013.0,0.0,656444.4444,140338.0838,56222.22222,70293.29231,1948.0,16.99264547,1961.555556,13.82127989,,,,,56.45276088,"R100, S110, S110, S110, ",49.240284,-123.087951
10413,800 E 35TH AV,E 35TH AV,0,0,0,3753,3815,,, Residential,3.0,854333.3333,344919.3142,39466.66667,23273.23212,2013.0,0.0,833000.0,339574.734,35666.66667,24758.29827,1940.666667,25.79405616,1950.666667,33.48631561,,,,,81.00771412,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.23828,-123.087904
10414,800 E 35TH AV,E 35TH AV,0,0,0,3815,3843,,, Residential,3.0,666333.3333,35795.71669,21666.66667,8991.292084,2013.0,0.0,646000.0,29444.86373,20600.0,11077.45458,1938.666667,12.70170592,1955.333333,9.504384953,,,,,81.06071904,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.23828,-123.087904
10415,800 E 37TH AV,E 37TH AV,0,0,0,3751,3812,,, Residential,7.0,680142.8571,15720.77788,205928.5714,163845.0153,2013.0,0.0,665428.5714,15295.50198,204257.1429,159609.4594,1955.0,41.89669836,1984.285714,14.24446425,,,,,81.08373471,"S110, S110, S110, S110, S110, S110, ",49.236544,-123.087484
10416,800 E 37TH AV,E 37TH AV,0,0,0,3812,3837,,, Residential,11.0,715818.1818,39866.82376,108627.2727,58967.06014,2013.0,0.0,699636.3636,37611.89367,105854.5455,58391.83785,1950.636364,32.71780166,1972.636364,11.25409017,,,,,81.00539149,"S110, S110, S110, S110, S110, ",49.236544,-123.087484
10417,800 E 41ST AV,E 41ST AV,0,0,0,3771,3813,,, Arterial,,,,,,,,,,,,,,,,,,,,63.78085836,"R100, S110, S110, S110, ",49.23295,-123.090427
10418,800 E 45TH AV,E 45TH AV,0,0,0,3759,3824,,, Residential,2.0,636000.0,83438.60018,157000.0,57982.75606,2013.0,0.0,619000.0,86267.0273,160000.0,59396.96962,1942.0,45.254834,1989.5,21.92031022,,,,,100.5675405,"R100, S110, S110, S110, S110, S110, S110, S110, ",49.229126,-123.087919
10419,800 E 47TH AV,E 47TH AV,0,0,0,3755,3822,,, Residential,3.0,698000.0,10816.65383,150666.6667,47014.18226,2013.0,0.0,680666.6667,11015.14109,154333.3333,45489.92562,1968.333333,22.94195574,1979.333333,4.509249753,528.6666667,46.66666667,240.5,99.83333333,100.5739267,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.227325,-123.086694
10420,800 E 49TH AV,E 49TH AV,0,0,0,3752,3819,,, Secondary Arterial,10.0,749300.0,296102.4785,375410.0,476795.2052,2013.0,0.0,748400.0,308903.5088,348070.0,484409.2165,1988.9,29.26678056,1994.4,17.80262153,,,,,98.36594482,"S110, S110, S110, S110, S110, S110, ",49.225449,-123.088702
10421,800 E 6TH AV,E 6TH AV,0,0,0,3806,3883,,, Residential,6.0,4030666.667,7581477.367,1279866.667,2390787.896,2013.0,0.0,3517166.667,6585900.164,1470033.333,2869242.998,1961.833333,14.40023148,1965.5,11.05893304,,,,,141.0633073,"R100, S110, S130, S130, S130, ",49.265218,-123.087032
10422,800 E 7TH AV,E 7TH AV,0,0,0,3804,3881,,, Residential,6.0,830000.0,612507.9591,443766.6667,448007.0252,2013.0,0.0,746833.3333,515938.5299,442266.6667,468601.2961,1953.666667,34.83484845,1974.0,9.939818912,0.0,0.0,0.0,0.0,141.1739995,"R100, S110, S110, S110, S130, S130, S130, S130, ",49.264334,-123.088998
10423,800 E 8TH AV,E 8TH AV,0,0,0,3803,3879,,, Residential,3.0,722666.6667,236563.5926,187000.0,132713.9782,2013.0,0.0,648666.6667,194464.2212,149633.3333,165342.3821,1964.0,50.11985634,1985.0,23.64318084,,,,,141.2302975,"S110, S110, S110, S130, S130, S130, S130, S130, ",49.263395,-123.085337
10424,800 E BROADWAY,E BROADWAY,0,0,0,3801,3878,,, Arterial,72.0,1002350.0,2922899.967,909056.9444,3979596.779,2013.0,0.0,1011250.0,2908538.308,812780.5556,3497648.422,1961.819444,28.09306786,1974.805556,14.20636526,,,,,141.245726,"S110, S110, S130, S130, S130, S130, S200, S200, S200, S230, S230, ",49.262145,-123.086773
10425,800 E CORDOVA ST,E CORDOVA ST,0,0,0,3807,3817,,, Arterial,2.0,1152500.0,365574.2059,362000.0,38183.76618,2013.0,0.0,1057500.0,335875.7211,526000.0,25455.84412,1979.0,8.485281374,1979.0,8.485281374,,,,,19.87990707,"S200, S300, S300, S300, ",49.282071,-123.08744
10426,800 E CORDOVA ST,E CORDOVA ST,0,0,0,3817,3896,,, Arterial,10.0,563400.0,268524.4454,239479.2,285194.8274,2013.0,0.0,520300.0,247176.0731,277409.0,291023.7286,1979.0,14.40678852,1983.2,10.01998004,,,,,152.6224761,"S200, S200, S200, S300, S300, S300, S300, S300, ",49.282071,-123.08744
10427,800 E GEORGIA ST,E GEORGIA ST,0,0,0,3794,3887,,, Residential,30.0,805400.0,159742.5947,96556.66667,42986.72356,2013.0,0.0,756666.6667,146271.4372,57266.66667,62854.8867,1914.333333,21.907853,1938.866667,32.70319328,,,,,172.988296,"R100, S110, S110, S110, S130, S130, S131, S135, S300, S400, ",49.278317,-123.085041
10428,800 E HASTINGS ST,E HASTINGS ST,0,0,0,3805,3894,,, Arterial,414.0,616444.1201,1200676.629,538760.7868,1891750.095,2013.0,0.0,566638.1798,1040991.203,546859.6084,1723266.269,1999.083744,18.06375217,2000.366995,13.30778272,12836.22222,1269.166667,5470.0,1871.611111,172.6128849,"R100, S200, S200, S200, S200, S200, S230, S230, S300, S300, S300, S300, S300, ",49.280869,-123.086906
10429,800 E KING EDWARD AV,E KING EDWARD AV,0,0,0,3775,3839,,, Arterial,3.0,718666.6667,100599.8675,27633.33333,10210.45216,2013.0,0.0,736333.3333,98190.29144,26700.0,11981.65264,1916.0,9.539392014,1931.333333,32.74650109,,,,,140.7212918,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.248641,-123.089975
10430,800 E PENDER ST,E PENDER ST,0,0,0,3802,3893,,, Residential,25.0,968880.0,582360.6643,313708.0,558655.5214,2013.0,0.0,919280.0,565667.5643,288056.0,511217.4848,1927.458333,35.5710913,1962.875,28.00669563,379.75,34.66666667,167.3333333,52.58333333,172.8936585,"S110, S110, S110, S110, S110, S110, S130, S130, S131, S135, S230, S400, U100, ",49.280158,-123.087201
10431,800 FERRY ROW,FERRY ROW,0,0,0,2447,2457,,, Residential,20.0,453600.0,89454.72245,99260.0,20724.16337,2013.0,0.0,430700.0,91974.88215,98830.0,17382.45031,1976.0,0.0,1976.0,0.0,,,,,50.89786857,"R100, R200, S131, S131, S131, ",49.26735,-123.121071
10432,800 GARDEN DRIVE,GARDEN DRIVE,0,0,0,5122,5124,,, Residential,9.0,723555.5556,34576.40493,100300.0,78150.81573,2013.0,0.0,713888.8889,34258.00799,100144.4444,73779.82636,1958.0,31.38072657,1970.0,23.17865397,,,,,100.6035635,"R100, S110, S110, S110, S110, S110, S110, ",49.276644,-123.057877
10433,800 GILFORD ST,GILFORD ST,0,0,0,1741,1792,,, Residential,4.0,4408250.0,3243371.844,7079500.0,7695913.396,2013.0,0.0,3454750.0,2541830.492,6779800.0,7274150.032,1947.0,13.08943594,1947.0,13.08943594,,,,,109.9596984,"S130, S130, S130, S135, S135, S135, S200, U100, ",49.292151,-123.13753
10434,800 GLEN DRIVE,GLEN DRIVE,0,0,0,4045,4047,,, Residential,2.0,908500.0,324562.0126,83500.0,108187.3375,2013.0,0.0,884500.0,316076.7312,89900.0,117521.147,1960.0,46.66904756,1981.5,16.26345597,554.0833333,70.08333333,254.0833333,77.08333333,58.06373981,"S200, S300, S300, S300, S300, S700, ",49.264005,-123.081703067544
10435,800 GORE AV,GORE AV,0,0,0,3431,3440,,, Residential,8.0,390500.0,60128.43397,129625.0,71238.90891,2013.0,0.0,381750.0,36989.38072,150425.0,99725.047,1994.5,16.62184449,1998.0,12.89518182,1408.375,148.375,703.0,222.625,101.1786934,"R100, R100, S130, S130, S200, U100, ",49.277756,-123.096982
10436,800 GRANDVIEW VIADUCT,GRANDVIEW VIADUCT,1,3924,0,3838,0,49610864.0,, Arterial,,,,,,,,,,,,,,,,,,,,154.2392319,"S200, S300, S700, ",49.2696924,-123.0801884
10437,800 GRANVILLE ST,GRANVILLE ST,0,0,0,2441,2515,,, Arterial,16.0,4030714.286,3538073.409,4612214.286,4808755.591,2013.0,0.0,3793214.286,3330034.007,4466071.429,4946493.046,1941.9375,37.01255418,1960.625,26.83995777,,,,,164.740695,"S200, S200, S200, S200, S200, S230, ",49.28106,-123.11969
10438,800 GREENCHAIN,GREENCHAIN,0,0,0,2407,2420,,, Residential,18.0,589666.6667,130136.5798,112711.1111,24702.43829,2013.0,0.0,571222.2222,124653.664,103133.3333,24216.71761,1976.0,0.0,1976.0,0.0,,,,,96.75797322,"R100, S131, S131, ",49.267659,-123.120881
10439,800 GREENCHAIN,GREENCHAIN,0,0,0,2378,2407,,, Residential,,,,,,,,,,,,,,,,,,,,101.873071,"R100, S131, S131, ",49.267659,-123.120881
10440,800 GRIFFITHS WAY,GRIFFITHS WAY,0,0,0,2843,2903,,, Arterial,1.0,63100000.0,,11696000.0,,2013.0,,60100000.0,,4317000.0,,1994.0,,1994.0,,,,,,178.1956549,"R100, R100, R100, S235, U100, ",49.277591,-123.110129
10441,800 HAMILTON ST,HAMILTON ST,0,0,0,2598,2659,,, Arterial,595.0,167225.5909,277573.1769,202193.9411,125134.6949,2013.0,0.0,171258.7559,267956.13,203478.2845,126849.2781,1998.26431,6.524503479,1998.37037,5.503106362,2320.6,295.3,963.0,412.6,165.0599472,"S200, S200, S235, S235, S235, S400, S400, ",49.279889,-123.114344
10442,800 HAWKS AV,HAWKS AV,0,0,0,3791,3792,,, Residential,10.0,481800.0,261582.7042,175460.0,41070.45978,2013.0,0.0,470800.0,246690.8997,163270.0,37043.75941,1912.1,22.45217139,1978.6,39.50583642,,,,,100.5726323,"R100, R100, R100, R100, R100, S110, S110, S131, ",49.277152,-123.087084
10443,800 HEATLEY AV,HEATLEY AV,0,0,0,3698,3700,,, Residential,5.0,450400.0,185823.3032,100540.0,25189.14449,2013.0,0.0,442000.0,155849.2862,100540.0,42140.6336,1968.8,33.9514359,1980.4,12.68069399,390.1785714,36.0,166.2142857,56.85714286,100.3250707,"S110, S110, S110, S110, S110, S110, S131, S400, ",49.276669,-123.089735
10444,800 HELMCKEN ST,HELMCKEN ST,0,0,0,2240,2274,,, Arterial,25.0,951020.0,564165.1768,739920.0,460351.0363,2013.0,0.0,874000.0,550706.1255,736120.0,455570.8251,1987.76,5.739337941,1987.76,5.739337941,,,,,99.26656274,"S200, S200, S200, S200, S235, S235, S235, S235, ",49.279462,-123.126527
10445,800 HEMLOCK COURT,HEMLOCK COURT,0,0,0,1805,0,,, Residential,5.0,8185200.0,2696438.151,5549600.0,1478303.183,2013.0,0.0,6740600.0,2220467.248,6013200.0,1683151.419,1980.6,0.547722558,1980.6,0.547722558,,,,,24.90071694,"S135, S700, S700, ",49.2680766,-123.1364743
10446,800 HOMER ST,HOMER ST,0,0,0,2554,2621,,, Arterial,683.0,321475.4829,498652.0608,327466.1218,1051351.386,2013.0,0.0,317974.74,396854.5984,324395.3938,981114.3666,2006.639466,7.532139183,2006.787834,6.523322,2814.5,371.4,1299.0,427.8,164.8838831,"S200, S200, S200, S235, S235, S235, S235, S400, ",49.278453,-123.118466
10447,800 HORNBY ST,HORNBY ST,0,0,0,2369,2427,,, Arterial,1.0,7830000.0,,8463000.0,,2013.0,,7290000.0,,8978000.0,,1963.0,,1963.0,,,,,,164.7361065,"S200, S200, S235, S235, S400, S400, S400, ",49.282884,-123.120477
10448,800 HOWE ST,HOWE ST,0,0,0,2393,2461,,, Arterial,93.0,610354.8387,3134996.473,821000.0,6029290.049,2013.0,0.0,596913.9785,2935252.891,748679.5699,5303071.005,1997.870968,1.244342034,1997.870968,1.244342034,,,,,164.8385098,"S200, S200, S200, S235, S400, S400, S400, ",49.282015,-123.12083
10449,800 JACKSON AV,JACKSON AV,0,0,0,3559,3561,,, Residential,8.0,970250.0,550928.502,209600.0,476539.9608,2013.0,0.0,927625.0,504479.6293,185375.0,407705.2323,1925.25,27.23312059,1951.25,18.54531131,400.6842105,33.23684211,168.3157895,50.07894737,100.3583584,"S110, S110, S110, S110, S130, S130, S131, S135, S300, ",49.277286,-123.093375
10450,800 JERVIS ST,JERVIS ST,0,0,0,2101,2147,,, Residential,6.0,4134333.333,3691738.109,4860216.667,2551479.618,2013.0,0.0,3649333.333,3748144.376,4619466.667,2361640.249,1967.0,12.53794241,1967.0,12.53794241,996.3333333,107.3333333,389.1111111,149.1851852,109.9842457,"S135, S135, S135, S135, S200, S235, S235, S235, ",49.287089,-123.128479
10451,800 KAMLOOPS ST,KAMLOOPS ST,0,0,0,5313,5314,,, Residential,3.0,630666.6667,2886.751346,46366.66667,47314.09233,2013.0,0.0,616666.6667,2886.751346,48100.0,48411.05246,1927.666667,2.886751346,1970.333333,9.237604307,,,,,92.16467126,"S110, S110, S110, S110, S110, S110, S110, ",49.289881,-123.054561
10452,800 KASLO ST,KASLO ST,0,0,0,5631,5633,,, Residential,3.0,1066666.667,735544.2429,24466.66667,10097.6895,2013.0,0.0,1037666.667,713027.5824,23533.33333,9485.42742,1945.666667,5.507570547,1958.0,19.6977156,,,,,93.4416537,"S110, S110, S110, S110, S110, S110, S400, S400, ",49.291302,-123.04668
10453,800 KEEFER ST,KEEFER ST,0,0,0,3799,3889,,, Residential,42.0,759902.439,178525.7411,181495.122,145229.7954,2013.0,0.0,716219.5122,159542.5511,170587.8049,139590.2668,1927.658537,38.53609331,1982.121951,17.72596277,,,,,172.2385103,"R100, S110, S110, S135, S230, S230, S230, S400, S400, ",49.278982,-123.086999
10454,800 KINGSWAY,KINGSWAY,0,0,0,3785,3856,,, Arterial,49.0,388881.6327,1016555.632,102283.6735,35621.05737,2013.0,0.0,417000.0,1031941.524,97630.61224,33751.69875,1996.387755,10.02250868,1996.387755,10.02250868,,,,,169.8890581,"S200, S200, S230, S400, ",49.255396,-123.087294
